trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
deer creek trail,8.0,INTERMEDIATE,https://www.mtbproject.com/trail/7024050/deer-creek-trail,"Midway, UT",0.6206896551724138,3.5,Utah State Parks,590.0,567.0,3.0,14.0,5609.0,5404.0,Unknown,Allowed
big rock candy bike path,7.0,EASY,https://www.mtbproject.com/trail/7055159/big-rock-candy-bike-path,"Monroe, UT",0.6196120689655173,4.0,,291.0,72.0,1.0,9.0,5823.0,5539.0,Off-leash,Allowed
dark hollow trail #32032,4.6,DIFFICULT,https://www.mtbproject.com/trail/7005026/dark-hollow-trail-32032,"Parowan, UT",0.6185344827586208,4.0,Trail Alliance of Southern Utah (TASU),0.0,2201.0,9.0,32.0,10896.0,8695.0,Unknown,Unknown
cedar mountain (sovereign upper loop),3.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/230429/cedar-mountain-sovereign-upper-loop,"Moab, UT",0.6174568965517242,4.0,Moab Trails Alliance,353.0,561.0,5.0,15.0,4973.0,4543.0,Leashed,Allowed
spring creek trail (159),3.0,DIFFICULT,https://www.mtbproject.com/trail/7019099/spring-creek-trail-159,"Monticello, UT",0.6163793103448276,4.0,,901.0,246.0,7.0,19.0,10112.0,9355.0,Leashed,Not Allowed
tommy's two step,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/3736465/tommys-two-step,"Park City, UT",0.615301724137931,4.0,,16.0,484.0,7.0,15.0,8709.0,8241.0,Unknown,Unknown
blazing saddle,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7040530/blazing-saddle,"Park City, UT",0.6142241379310345,4.0,Mountain Trails Foundation,158.0,8.0,5.0,8.0,9457.0,9299.0,Unknown,Unknown
murdock canal trail,0.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7047313/murdock-canal-trail,"Pleasant Grove, UT",0.6131465517241379,4.0,,6.0,0.0,1.0,1.0,4848.0,4842.0,Unknown,Unknown
lower centennial,0.8,DIFFICULT,https://www.mtbproject.com/trail/7028859/lower-centennial,"Liberty, UT",0.6120689655172413,4.0,,455.0,25.0,11.0,21.0,6208.0,5778.0,Unknown,Unknown
elephant head trail,1.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7000543/elephant-head-trail,"Syracuse, UT",0.6109913793103449,4.0,Utah State Parks,128.0,122.0,3.0,20.0,4876.0,4769.0,Unknown,Allowed
puffer lake trail,2.2,INTERMEDIATE,https://www.mtbproject.com/trail/7019954/puffer-lake-trail,"Junction, UT",0.6099137931034483,4.0,,0.0,993.0,9.0,34.0,10718.0,9725.0,Off-leash,Unknown
ogden canyon overlook,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7009385/ogden-canyon-overlook,"Ogden, UT",0.6088362068965518,4.0,"Weber County Government, Ogden, UT - Parks",247.0,0.0,8.0,14.0,5132.0,4884.0,Unknown,Unknown
wild rose upper downhill 1,0.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/5193986/wild-rose-upper-downhill-1,"North Salt Lake, UT",0.6077586206896552,4.0,"City of North Salt Lake, UT - Parks and Recreation",0.0,87.0,9.0,17.0,5516.0,5428.0,Unknown,Unknown
bear canyon spur,1.6,DIFFICULT,https://www.mtbproject.com/trail/7015749/bear-canyon-spur,"Cedar Hills, UT",0.6066810344827587,4.0,"USFS - Uinta, Wasatch & Cache National Forests Office",0.0,1380.0,16.0,45.0,7889.0,6508.0,Unknown,Allowed
fault line,0.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7047315/fault-line,"Pleasant Grove, UT",0.6056034482758621,4.0,,49.0,34.0,2.0,8.0,5147.0,5108.0,Unknown,Unknown
barrel overlook access road,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7033207/barrel-overlook-access-road,"Santa Clara, UT",0.6045258620689655,4.0,Trail Alliance of Southern Utah (TASU),181.0,0.0,6.0,14.0,3348.0,3166.0,Off-leash,Unknown
imbatween,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7009628/imbatween,"Spring Glen, UT",0.603448275862069,4.0,BLM Utah-Price Field Office,105.0,39.0,2.0,9.0,6346.0,6275.0,Unknown,Unknown
rose,0.2,EASY,https://www.mtbproject.com/trail/7047319/rose,"Pleasant Grove, UT",0.6023706896551724,4.0,,20.0,20.0,3.0,8.0,4922.0,4903.0,Unknown,Unknown
above abyss,2.2,DIFFICULT,https://www.mtbproject.com/trail/7049484/above-abyss,"Moab, UT",0.6012931034482759,4.0,,198.0,288.0,4.0,16.0,4644.0,4443.0,Leashed,Allowed
mineral bottom road,20.0,INTERMEDIATE,https://www.mtbproject.com/trail/7047465/mineral-bottom-road,"Moab, UT",0.6002155172413793,4.0,,263.0,2193.0,2.0,21.0,5936.0,3951.0,Leashed,Allowed
ben lomond trail,5.8,INTERMEDIATE,https://www.mtbproject.com/trail/7028894/ben-lomond-trail,"North Ogden, UT",0.5991379310344828,4.0,"USFS - Uinta, Wasatch & Cache National Forests Office",55.0,2968.0,10.0,30.0,8690.0,5776.0,Unknown,Unknown
empire link,2.2,INTERMEDIATE,https://www.mtbproject.com/trail/7001731/empire-link,"Park City, UT",0.5969827586206897,4.0,Mountain Trails Foundation,224.0,574.0,7.0,16.0,8296.0,7865.0,Unknown,Unknown
south mountain trail,9.4,DIFFICULT,https://www.mtbproject.com/trail/7006575/south-mountain-trail,"Moab, UT",0.5959051724137931,4.0,Moab Trail Mix,2475.0,3219.0,11.0,57.0,10683.0,8586.0,Leashed,Not Allowed
tom's canyon,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7057127/toms-canyon,"Kanab, UT",0.5948275862068966,4.0,City of Kanab,133.0,47.0,3.0,14.0,5120.0,5030.0,Leashed,Unknown
razorback #5,1.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7036623/razorback-5,"Cedar City, UT",0.59375,4.0,Trail Alliance of Southern Utah (TASU),218.0,212.0,7.0,20.0,6139.0,5957.0,Unknown,Unknown
sweeney's switchbacks,1.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/3736581/sweeneys-switchbacks,"Park City, UT",0.5926724137931034,3.8,,45.0,695.0,8.0,22.0,7760.0,7110.0,Unknown,Unknown
needles trail,6.8,INTERMEDIATE,https://www.mtbproject.com/trail/7049349/needles-trail,"Ogden, UT",0.5915948275862069,4.0,,2376.0,70.0,7.0,27.0,8713.0,6407.0,Unknown,Unknown
blackridge,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7042636/blackridge,"Herriman, UT",0.5905172413793104,3.8,,293.0,0.0,6.0,12.0,5563.0,5270.0,Unknown,Unknown
wow connector,1.2,DIFFICULT,https://www.mtbproject.com/trail/7024054/wow-connector,"Midway, UT",0.5894396551724138,4.0,Utah State Parks,187.0,127.0,5.0,14.0,6282.0,6104.0,Unknown,Allowed
shafer trail,5.5,INTERMEDIATE,https://www.mtbproject.com/trail/7051130/shafer-trail,"Moab, UT",0.5883620689655173,4.0,,1449.0,15.0,5.0,19.0,5903.0,4470.0,Unknown,Unknown
squaw spring trail #043,4.3,DIFFICULT,https://www.mtbproject.com/trail/7003218/squaw-spring-trail-043,"Moab, UT",0.5872844827586208,4.0,Moab Trail Mix,657.0,940.0,7.0,25.0,9336.0,8695.0,Leashed,Not Allowed
devil's castle loop,1.1,DIFFICULT,https://www.mtbproject.com/trail/7038926/devils-castle-loop,"Alta, UT",0.5862068965517242,4.0,Alta Ski Area,214.0,418.0,11.0,22.0,9868.0,9450.0,No Dogs,Unknown
treadstone,2.2,INTERMEDIATE,https://www.mtbproject.com/trail/7026692/treadstone,"Eagle Mountain, UT",0.5851293103448276,3.8,,123.0,319.0,4.0,10.0,5326.0,5034.0,Unknown,Unknown
riverdale bike park,0.1,INTERMEDIATE,https://www.mtbproject.com/trail/7047625/riverdale-bike-park,"Riverdale, UT",0.584051724137931,4.0,,4.0,3.0,1.0,1.0,4362.0,4359.0,Unknown,Unknown
stucki springs road,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/7032446/stucki-springs-road,"Santa Clara, UT",0.5829741379310345,4.0,,289.0,140.0,3.0,11.0,3066.0,2909.0,Unknown,Unknown
skid row,1.2,DIFFICULT,https://www.mtbproject.com/trail/7001663/skid-row,"Park City, UT",0.5818965517241379,4.0,Mountain Trails Foundation,411.0,0.0,6.0,21.0,7091.0,6680.0,Unknown,Unknown
two arches,2.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7055135/two-arches,"Moab, UT",0.5808189655172413,4.0,BLM Utah - Moab Field Office,438.0,43.0,4.0,13.0,5911.0,5516.0,Unknown,Allowed
mustang,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7042638/mustang,"Herriman, UT",0.5797413793103449,4.0,,232.0,30.0,5.0,17.0,6070.0,5868.0,Unknown,Unknown
white creek trail #40,2.5,DIFFICULT,https://www.mtbproject.com/trail/7029056/white-creek-trail-40,"Escalante, UT",0.5786637931034483,4.0,,0.0,1594.0,12.0,23.0,9245.0,7650.0,,Unknown
the milky way,1.4,EASY,https://www.mtbproject.com/trail/7055680/the-milky-way,"Washington, UT",0.5775862068965518,4.0,,35.0,228.0,4.0,8.0,2926.0,2734.0,Unknown,Unknown
hodges canyon trail #28,2.5,DIFFICULT,https://www.mtbproject.com/trail/7011416/hodges-canyon-trail-28,"Richmond, UT",0.5765086206896552,4.0,"USFS - Uinta, Wasatch & Cache National Forests Office",17.0,1015.0,8.0,19.0,7707.0,6709.0,Leashed,Unknown
rusty shovel,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/7001671/rusty-shovel,"Snyderville, UT",0.5754310344827587,3.8,Mountain Trails Foundation,330.0,6.0,4.0,10.0,7052.0,6728.0,Off-leash,Unknown
warner to oowah (#030),1.0,DIFFICULT,https://www.mtbproject.com/trail/7003220/warner-to-oowah-030,"Moab, UT",0.5743534482758621,4.0,Moab Trail Mix,0.0,656.0,12.0,28.0,9363.0,8707.0,Leashed,Not Allowed
bench trail,3.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7043932/bench-trail,"Tooele, UT",0.5732758620689655,4.0,,1267.0,28.0,8.0,28.0,7003.0,5759.0,Leashed,Unknown
pump track,0.1,INTERMEDIATE,https://www.mtbproject.com/trail/7050685/pump-track,"Logan, UT",0.572198275862069,4.0,"Logan City, UT - Parks and Recreation",0.0,1.0,0.0,0.0,4485.0,4485.0,Leashed,Not Allowed
yabba dabba doo,0.3,EASY,https://www.mtbproject.com/trail/7053045/yabba-dabba-doo,"Snyderville, UT",0.5711206896551724,4.0,,2.0,46.0,3.0,10.0,6656.0,6609.0,No Dogs,Not Allowed
pork-u-pine,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7034440/pork-u-pine,"Alpine, UT",0.5700431034482759,3.8,"City of Draper, UT - Parks and Trails",7.0,240.0,5.0,29.0,6017.0,5785.0,No Dogs,Unknown
bunchgrass,7.2,INTERMEDIATE,https://www.mtbproject.com/trail/7000678/bunchgrass,"Richmond, UT",0.5689655172413793,4.0,"USFS - Uinta, Wasatch & Cache National Forests Office",160.0,2231.0,6.0,24.0,8372.0,6301.0,Unknown,Unknown
boulder field trail,1.1,EASY,https://www.mtbproject.com/trail/7009166/boulder-field-trail,"Ogden, UT",0.5678879310344828,4.0,Ogden Trails Network,155.0,78.0,4.0,12.0,4869.0,4764.0,Leashed,Unknown
left fork maple canyon road,4.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7054677/left-fork-maple-canyon-road,"Mapleton, UT",0.5668103448275863,4.0,,2543.0,0.0,10.0,38.0,8013.0,5469.0,Unknown,Unknown
nowhere elks,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7001690/nowhere-elks,"Snyderville, UT",0.5657327586206897,4.0,Mountain Trails Foundation,55.0,279.0,5.0,9.0,7119.0,6849.0,Off-leash,Unknown
anticline lower,1.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7012529/anticline-lower,"Hurricane, UT",0.5646551724137931,4.0,,231.0,101.0,4.0,26.0,3030.0,2887.0,Unknown,Unknown
green mile,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7017394/green-mile,"Liberty, UT",0.5635775862068966,4.0,,10.0,941.0,10.0,34.0,6315.0,5384.0,Unknown,Unknown
lower jenni's trail,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/3729674/lower-jennis-trail,"Park City, UT",0.5625,3.8,,503.0,0.0,9.0,33.0,7490.0,6987.0,Unknown,Unknown
us 191 side path,1.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7008418/us-191-side-path,"Moab, UT",0.5614224137931034,3.8,,24.0,2.0,0.0,1.0,4021.0,3998.0,Leashed,Not Allowed
dead dog loop,2.8,DIFFICULT,https://www.mtbproject.com/trail/7009638/dead-dog-loop,"Carbonville, UT",0.5603448275862069,4.0,BLM Utah-Price Field Office,219.0,224.0,3.0,10.0,6453.0,6284.0,Unknown,Unknown
baggage claim,0.9,EASY,https://www.mtbproject.com/trail/7049286/baggage-claim,"Wolf Creek, UT",0.5592672413793104,4.0,,31.0,172.0,4.0,12.0,8636.0,8470.0,Unknown,Unknown
mill d north fork trail,1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7054733/mill-d-north-fork-trail,"Alta, UT",0.5581896551724138,4.0,"USFS - Uinta, Wasatch & Cache National Forests Office",948.0,1.0,10.0,24.0,8260.0,7313.0,No Dogs,Unknown
ziggy,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7029370/ziggy,"Alpine, UT",0.5571120689655173,4.0,,0.0,216.0,7.0,13.0,5421.0,5205.0,Unknown,Unknown
horse flat trail,2.0,DIFFICULT,https://www.mtbproject.com/trail/7039024/horse-flat-trail,"Cedar Hills, UT",0.5560344827586208,4.0,,497.0,430.0,9.0,26.0,8462.0,7987.0,Unknown,Unknown
jones ranch trail #123,2.7,INTERMEDIATE,https://www.mtbproject.com/trail/7055052/jones-ranch-trail-123,"Woodland Hills, UT",0.5549568965517242,4.0,,85.0,782.0,6.0,16.0,8279.0,7501.0,Off-leash,Allowed
alan's alley,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7009632/alans-alley,"Carbonville, UT",0.5538793103448276,4.0,BLM Utah-Price Field Office,110.0,101.0,3.0,11.0,6063.0,5975.0,Unknown,Unknown
red mountain dh-east 2,1.2,VERY DIFFICULT,https://www.mtbproject.com/trail/7002714/red-mountain-dh-east-2,"Vernal, UT",0.552801724137931,4.0,BLM Utah - Vernal Office,79.0,455.0,8.0,26.0,6041.0,5665.0,Unknown,Unknown
hwy 40 tunnel,1.4,EASY,https://www.mtbproject.com/trail/7015431/hwy-40-tunnel,"Snyderville, UT",0.5517241379310345,4.0,Park City Municipal,101.0,40.0,2.0,8.0,6553.0,6478.0,Unknown,Unknown
stopwatch,1.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056449/stopwatch,"Ephraim, UT",0.5506465517241379,4.0,USFS - Manti-La Sal National Forest Office,9.0,269.0,4.0,10.0,7729.0,7468.0,Off-leash,Unknown
therapy,0.5,DIFFICULT,https://www.mtbproject.com/trail/7047520/therapy,"Spring Glen, UT",0.5495689655172413,4.0,,6.0,64.0,3.0,9.0,6281.0,6223.0,Unknown,Unknown
mirkwood,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056450/mirkwood,"Ephraim, UT",0.5484913793103449,4.0,USFS - Manti-La Sal National Forest Office,28.0,218.0,3.0,8.0,8084.0,7891.0,Off-leash,Unknown
patriot,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056452/patriot,"Ephraim, UT",0.5474137931034483,4.0,USFS - Manti-La Sal National Forest Office,5.0,401.0,5.0,11.0,7885.0,7487.0,Off-leash,Unknown
kid small loop,0.0,EASY,https://www.mtbproject.com/trail/7050746/kid-small-loop,"Logan, UT",0.5463362068965518,4.0,"Logan City, UT - Parks and Recreation",0.0,0.0,0.0,1.0,4486.0,4485.0,Leashed,Not Allowed
scandinavian,1.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056451/scandinavian,"Ephraim, UT",0.5452586206896552,4.0,USFS - Manti-La Sal National Forest Office,33.0,169.0,3.0,10.0,7900.0,7764.0,Off-leash,Unknown
bicentennial trail,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7028790/bicentennial-trail,"Willard, UT",0.5441810344827587,4.0,,471.0,226.0,8.0,22.0,6360.0,5925.0,Unknown,Unknown
mud lake - blue lake #217,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7029554/mud-lake-blue-lake-217,"Junction, UT",0.5431034482758621,4.0,USFS - Fishlake National Forest Office,154.0,60.0,6.0,24.0,11101.0,10952.0,Off-leash,Unknown
gravity,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056446/gravity,"Ephraim, UT",0.5420258620689655,4.0,USFS - Manti-La Sal National Forest Office,0.0,258.0,7.0,14.0,7167.0,6908.0,Off-leash,Not Allowed
main small loop,0.1,INTERMEDIATE,https://www.mtbproject.com/trail/7050684/main-small-loop,"Logan, UT",0.540948275862069,4.0,"Logan City, UT - Parks and Recreation",2.0,2.0,0.0,2.0,4487.0,4485.0,Leashed,Not Allowed
brushy basin,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/612188/brushy-basin,"Moab, UT",0.5398706896551724,4.0,Moab Trails Alliance,0.0,157.0,7.0,15.0,4583.0,4426.0,Leashed,Not Allowed
duncan creek - bosman #223,1.0,DIFFICULT,https://www.mtbproject.com/trail/7029557/duncan-creek-bosman-223,"Beaver, UT",0.5387931034482759,4.0,USFS - Fishlake National Forest Office,43.0,358.0,8.0,22.0,10212.0,9854.0,Off-leash,Unknown
ponderosa,0.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056448/ponderosa,"Ephraim, UT",0.5377155172413793,4.0,USFS - Manti-La Sal National Forest Office,4.0,297.0,7.0,21.0,7467.0,7174.0,Off-leash,Unknown
knott pete's rim,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7009630/knott-petes-rim,"Carbonville, UT",0.5366379310344828,4.0,BLM Utah-Price Field Office,33.0,71.0,2.0,4.0,6022.0,5972.0,Unknown,Unknown
bst,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/7057831/bst,"Herriman, UT",0.5355603448275863,4.0,,231.0,277.0,6.0,11.0,5703.0,5431.0,Leashed,Allowed
diamondback,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7057829/diamondback,"Herriman, UT",0.5344827586206897,4.0,,95.0,270.0,5.0,13.0,5660.0,5394.0,Leashed,Allowed
brass monkey,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7057825/brass-monkey,"Eagle Mountain, UT",0.5334051724137931,4.0,,115.0,123.0,6.0,9.0,5181.0,5058.0,Unknown,Unknown
creed,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7057822/creed,"Eagle Mountain, UT",0.5323275862068966,4.0,,181.0,194.0,7.0,11.0,5247.0,5053.0,Unknown,Unknown
fistful of dollars,0.6,DIFFICULT,https://www.mtbproject.com/trail/7057821/fistful-of-dollars,"Eagle Mountain, UT",0.53125,4.0,,6.0,226.0,7.0,17.0,5614.0,5388.0,Unknown,Unknown
kiln-it,4.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057663/kiln-it,"Richfield, UT",0.5301724137931034,4.0,,874.0,17.0,4.0,11.0,6353.0,5491.0,Unknown,Unknown
potash road,13.5,INTERMEDIATE,https://www.mtbproject.com/trail/7051129/potash-road,"Moab, UT",0.5290948275862069,4.0,,1412.0,904.0,3.0,13.0,4490.0,3949.0,Unknown,Allowed
crescent mine grade (cmg),3.9,INTERMEDIATE,https://www.mtbproject.com/trail/3726685/crescent-mine-grade-cmg,"Park City, UT",0.5280172413793104,3.4,,27.0,1708.0,8.0,27.0,8668.0,6987.0,Unknown,Unknown
mill creek canyon - rattlesnake gulch,0.7,DIFFICULT,https://www.mtbproject.com/trail/1033939/mill-creek-canyon-rattlesnake-gulch,"Mount Olympus, UT",0.5269396551724138,3.4,"USFS - Uinta, Wasatch & Cache National Forests Office",0.0,636.0,17.0,35.0,5986.0,5349.0,Unknown,Unknown
ramble on,2.9,INTERMEDIATE,https://www.mtbproject.com/trail/7001665/ramble-on,"Snyderville, UT",0.5258620689655173,3.6,Mountain Trails Foundation,172.0,173.0,2.0,8.0,6835.0,6720.0,Off-leash,Unknown
combo,1.6,EASY,https://www.mtbproject.com/trail/7002775/combo,"Maeser, UT",0.5247844827586208,3.6,BLM Utah - Vernal Office,85.0,82.0,2.0,5.0,5338.0,5278.0,Off-leash,Unknown
boondocks,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/194024/boondocks,"Moab, UT",0.5237068965517242,3.6,Moab Trail Mix,84.0,87.0,3.0,8.0,4483.0,4422.0,Leashed,Not Allowed
long branch,1.0,DIFFICULT,https://www.mtbproject.com/trail/173625/long-branch,"Moab, UT",0.5226293103448276,3.4,Moab Trail Mix,205.0,201.0,7.0,16.0,4710.0,4598.0,Leashed,Not Allowed
north canyon trail,3.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/570873/north-canyon-trail,"North Salt Lake, UT",0.521551724137931,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",1585.0,0.0,8.0,27.0,7146.0,5561.0,Off-leash,Unknown
holly's trail,4.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001707/hollys-trail,"Snyderville, UT",0.5204741379310345,3.5,Mountain Trails Foundation,79.0,1343.0,7.0,26.0,8231.0,6967.0,Unknown,Unknown
secret passage,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/194732/secret-passage,"Moab, UT",0.5193965517241379,3.6,Moab Trail Mix,52.0,115.0,5.0,12.0,4626.0,4512.0,Leashed,Unknown
hot dog,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7021415/hot-dog,"Moab, UT",0.5183189655172414,3.5,Moab Trail Mix,115.0,10.0,3.0,8.0,4498.0,4390.0,Leashed,Not Allowed
ridge trail #157,17.7,DIFFICULT,https://www.mtbproject.com/trail/7007021/ridge-trail-157,"Cedar Hills, UT",0.5172413793103449,3.8,"USFS - Uinta, Wasatch & Cache National Forests Office",4398.0,2238.0,7.0,32.0,10421.0,7844.0,Unknown,Unknown
shadow lake trail,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/3735102/shadow-lake-trail,"Park City, UT",0.5161637931034483,3.7,Mountain Trails Foundation,271.0,0.0,6.0,13.0,9292.0,9021.0,Unknown,Unknown
hurrah pass jeep road,9.7,INTERMEDIATE,https://www.mtbproject.com/trail/4641527/hurrah-pass-jeep-road,"Moab, UT",0.5150862068965518,3.6,Grand County,1378.0,567.0,4.0,19.0,4785.0,3974.0,Leashed,Allowed
quail creek,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7037229/quail-creek,"Leeds, UT",0.5140086206896552,3.8,,12.0,121.0,3.0,7.0,3192.0,3071.0,Off-leash,Unknown
13th hole trail,3.0,INTERMEDIATE,https://www.mtbproject.com/trail/7049006/13th-hole-trail,"Cedar City, UT",0.5129310344827587,3.8,,361.0,290.0,4.0,9.0,6163.0,5828.0,Unknown,Unknown
varsity scout loop,0.5,DIFFICULT,https://www.mtbproject.com/trail/7012534/varsity-scout-loop,"Hurricane, UT",0.5118534482758621,3.7,BLM Utah - St. George Field Office,70.0,51.0,4.0,10.0,3145.0,3075.0,Unknown,Unknown
field of dreams,5.7,INTERMEDIATE,https://www.mtbproject.com/trail/7042165/field-of-dreams,"Vernal, UT",0.5107758620689655,3.8,,388.0,390.0,3.0,12.0,5499.0,5229.0,Unknown,Unknown
jenni's trail,3.0,INTERMEDIATE,https://www.mtbproject.com/trail/3725637/jennis-trail,"Park City, UT",0.509698275862069,3.6,,195.0,864.0,7.0,15.0,8202.0,7479.0,Unknown,Unknown
left fork maple canyon trail #8006,1.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7048171/left-fork-maple-canyon-trail-8006,"Mapleton, UT",0.5086206896551724,3.8,"USFS - Uinta, Wasatch & Cache National Forests Office",406.0,1.0,6.0,17.0,5446.0,5041.0,Off-leash,Unknown
keystone trail,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/3735080/keystone-trail,"Park City, UT",0.5075431034482759,3.8,Mountain Trails Foundation,118.0,59.0,2.0,20.0,9022.0,8938.0,Unknown,Unknown
sink hollow,4.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001140/sink-hollow,"Lewiston, UT",0.5064655172413793,3.8,"USFS - Uinta, Wasatch & Cache National Forests Office",1256.0,18.0,5.0,17.0,8313.0,7061.0,Unknown,Unknown
iron man,3.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001711/iron-man,"Snyderville, UT",0.5053879310344828,3.8,Mountain Trails Foundation,535.0,271.0,5.0,9.0,8538.0,8007.0,Unknown,Unknown
boulder,2.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001742/boulder,"Park City, UT",0.5043103448275863,3.8,Mountain Trails Foundation,2.0,608.0,6.0,9.0,9034.0,8428.0,Unknown,Unknown
